id,name,type,synonyms
ORPHA:119164,calcium voltage-gated channel auxiliary subunit beta 2,Disease,
ORPHA:119168,calcium voltage-gated channel auxiliary subunit beta 4,Disease,
ORPHA:119172,calpain 3,Disease,
ORPHA:119179,caspase 10,Disease,
ORPHA:119182,calsequestrin 2,Disease,
ORPHA:119185,calcium sensing receptor,Disease,
ORPHA:119192,catalase,Disease,
ORPHA:119194,caveolin 3,Disease,
ORPHA:119199,cystathionine beta-synthase,Disease,
ORPHA:1192,Atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome,Disease,
ORPHA:119202,coiled-coil and C2 domain containing 1A,Disease,
ORPHA:119206,coiled-coil domain containing 6,Disease,
ORPHA:119213,CCM2 scaffold protein,Disease,
ORPHA:119217,cyclin D1,Disease,
ORPHA:119222,chaperonin containing TCP1 subunit 5,Disease,
ORPHA:119235,CD19 molecule,Disease,
ORPHA:119244,CD40 molecule,Disease,
ORPHA:119249,CD40 ligand,Disease,
ORPHA:119259,CD46 molecule,Disease,
ORPHA:119266,codanin 1,Disease,
ORPHA:119271,cell division cycle 73,Disease,
ORPHA:119276,cadherin 1,Disease,
ORPHA:119281,cadherin related 23,Disease,
ORPHA:119285,cadherin 3,Disease,
ORPHA:119289,cyclin dependent kinase 4,Disease,
ORPHA:119292,CDK5 regulatory subunit associated protein 2,Disease,
ORPHA:119297,cyclin dependent kinase like 5,Disease,
ORPHA:1193,Atkin-Flaitz syndrome,Disease,
ORPHA:119300,cyclin dependent kinase inhibitor 1C,Disease,
ORPHA:119306,cyclin dependent kinase inhibitor 2A,Disease,
ORPHA:119324,corneodesmosin,Disease,
ORPHA:119333,carboxyl ester lipase,Disease,
ORPHA:119336,centrosome assembly and centriole elongation protein,Disease,
ORPHA:119343,centrosomal protein 290,Disease,
ORPHA:119354,CERK like autophagy regulator,Disease,
ORPHA:119357,cholesteryl ester transfer protein,Disease,
ORPHA:119359,"cryptic, EGF-CFC family member 1",Disease,
ORPHA:119363,complement factor H,Disease,
ORPHA:119371,complement factor I,Disease,
ORPHA:119377,cofilin 2,Disease,
ORPHA:119379,complement factor properdin,Disease,
ORPHA:119382,CF transmembrane conductance regulator,Disease,
ORPHA:119387,choline O-acetyltransferase,Disease,
ORPHA:119389,chromodomain helicase DNA binding protein 7,Disease,
ORPHA:119394,checkpoint kinase 2,Disease,
ORPHA:1194,TMEM70-related mitochondrial encephalo-cardio-myopathy,Disease,
ORPHA:119402,CHM Rab escort protein,Disease,
ORPHA:119407,charged multivesicular body protein 2B,Disease,
ORPHA:119411,cholinergic receptor nicotinic alpha 1 subunit,Disease,
ORPHA:119414,cholinergic receptor nicotinic alpha 4 subunit,Disease,
ORPHA:119419,cholinergic receptor nicotinic beta 1 subunit,Disease,
ORPHA:119422,cholinergic receptor nicotinic delta subunit,Disease,
ORPHA:119425,cholinergic receptor nicotinic epsilon subunit,Disease,
ORPHA:119428,cholinergic receptor nicotinic gamma subunit,Disease,
ORPHA:119431,carbohydrate sulfotransferase 3,Disease,
ORPHA:119435,carbohydrate sulfotransferase 6,Disease,
ORPHA:119442,class II major histocompatibility complex transactivator,Disease,
ORPHA:119447,chloride voltage-gated channel 1,Disease,
ORPHA:119453,chloride voltage-gated channel 5,Disease,
ORPHA:119462,chloride voltage-gated channel 7,Disease,
ORPHA:119467,chloride voltage-gated channel Kb,Disease,
ORPHA:119470,claudin 1,Disease,
ORPHA:119474,solute carrier family 37 member 4,Disease,
ORPHA:119482,solute carrier family 39 member 4,Disease,
ORPHA:119486,solute carrier family 40 member 1,Disease,
ORPHA:1195,Congenital atransferrinemia,Disease,
ORPHA:119502,adenosine deaminase RNA specific,Disease,
ORPHA:119507,adenylosuccinate lyase,Disease,
ORPHA:119509,ALF transcription elongation factor 2,Disease,
ORPHA:119513,aspartylglucosaminidase,Disease,
ORPHA:119516,angiogenic factor with G-patch and FHA domains 1,Disease,
ORPHA:119523,"amylo-alpha-1,6-glucosidase and 4-alpha-glucanotransferase",Disease,
ORPHA:119525,1-acylglycerol-3-phosphate O-acyltransferase 2,Disease,
ORPHA:119528,alkylglycerone phosphate synthase,Disease,
ORPHA:119535,angiotensinogen,Disease,
ORPHA:119538,alanine--glyoxylate aminotransferase,Disease,
ORPHA:119546,adenosylhomocysteinase,Disease,
ORPHA:119549,Abelson helper integration site 1,Disease,
ORPHA:119554,activation induced cytidine deaminase,Disease,
ORPHA:119559,AIP like 1 HSP90 co-chaperone,Disease,
ORPHA:119562,autoimmune regulator,Disease,
ORPHA:119567,adenylate kinase 1,Disease,
ORPHA:119569,aminolevulinate dehydratase,Disease,
ORPHA:119573,5'-aminolevulinate synthase 2,Disease,
ORPHA:119576,albumin,Disease,
ORPHA:119578,aldehyde dehydrogenase 18 family member A1,Disease,
ORPHA:119583,aldehyde dehydrogenase 3 family member A2,Disease,
ORPHA:119588,aldehyde dehydrogenase 4 family member A1,Disease,
ORPHA:119592,aldehyde dehydrogenase 5 family member A1,Disease,
ORPHA:119596,aldehyde dehydrogenase 7 family member A1,Disease,
ORPHA:119599,"aldolase, fructose-bisphosphate A",Disease,
ORPHA:119601,"aldolase, fructose-bisphosphate B",Disease,
ORPHA:119603,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase,Disease,
ORPHA:119610,"ALG12 alpha-1,6-mannosyltransferase",Disease,
ORPHA:119613,"ALG2 alpha-1,3/1,6-mannosyltransferase",Disease,
ORPHA:119618,"ALG3 alpha-1,3- mannosyltransferase",Disease,
ORPHA:119624,"ALG6 alpha-1,3-glucosyltransferase",Disease,
ORPHA:119626,"ALG8 alpha-1,3-glucosyltransferase",Disease,
ORPHA:119629,"ALG9 alpha-1,2-mannosyltransferase",Disease,
ORPHA:119632,ALMS1 centrosome and basal body associated protein,Disease,
ORPHA:119635,"arachidonate 12-lipoxygenase, 12R type",Disease,
ORPHA:119637,arachidonate epidermal lipoxygenase 3,Disease,
ORPHA:119640,"alkaline phosphatase, biomineralization associated",Disease,
ORPHA:119644,alsin Rho guanine nucleotide exchange factor ALS2,Disease,
ORPHA:119647,ALX homeobox 4,Disease,
ORPHA:119653,amelogenin X-linked,Disease,
ORPHA:119657,anti-Mullerian hormone,Disease,
ORPHA:119660,anti-Mullerian hormone receptor type 2,Disease,
ORPHA:119662,AMMECR nuclear protein 1,Disease,
ORPHA:119665,solute carrier family 45 member 2,Disease,
ORPHA:119669,solute carrier family 4 member 1 (Diego blood group),Disease,
ORPHA:119680,solute carrier family 4 member 11,Disease,
ORPHA:119685,solute carrier family 4 member 4,Disease,
ORPHA:119693,solute carrier family 5 member 1,Disease,
ORPHA:119697,solute carrier family 5 member 2,Disease,
ORPHA:119700,solute carrier family 5 member 5,Disease,
ORPHA:119703,solute carrier family 6 member 19,Disease,
ORPHA:119705,solute carrier family 6 member 8,Disease,
ORPHA:119709,solute carrier family 7 member 7,Disease,
ORPHA:119713,solute carrier family 7 member 9,Disease,
ORPHA:119720,secreted LY6/PLAUR domain containing 1,Disease,
ORPHA:119727,SMAD family member 4,Disease,
ORPHA:119731,SNF2 related chromatin remodeling annealing helicase 1,Disease,
ORPHA:119735,SWI/SNF related BAF chromatin remodeling complex subunit B1,Disease,
ORPHA:119743,structural maintenance of chromosomes 1A,Disease,
ORPHA:119750,"survival of motor neuron 2, centromeric",Disease,
ORPHA:119754,sphingomyelin phosphodiesterase 1,Disease,
ORPHA:119757,snail family transcriptional repressor 2,Disease,
ORPHA:119761,synaptosome associated protein 29,Disease,
ORPHA:119763,synuclein alpha,Disease,
ORPHA:119771,small nuclear ribonucleoprotein polypeptide N,Disease,
ORPHA:119776,superoxide dismutase 1,Disease,
ORPHA:119781,SOS Ras/Rac guanine nucleotide exchange factor 1,Disease,
ORPHA:119786,SRY-box transcription factor 10,Disease,
ORPHA:119788,SRY-box transcription factor 18,Disease,
ORPHA:119790,SRY-box transcription factor 2,Disease,
ORPHA:119792,SRY-box transcription factor 9,Disease,
ORPHA:119797,SP110 nuclear body protein,Disease,
ORPHA:1198,Colonic atresia,Disease,
ORPHA:119801,spastin,Disease,
ORPHA:119807,"SPG11 vesicle trafficking associated, spatacsin",Disease,
ORPHA:119811,spartin,Disease,
ORPHA:119815,"SPG21 abhydrolase domain containing, maspardin",Disease,
ORPHA:119821,atlastin GTPase 1,Disease,
ORPHA:119829,"SPG7 matrix AAA peptidase subunit, paraplegin",Disease,
ORPHA:119834,serine peptidase inhibitor Kazal type 1,Disease,
ORPHA:119840,serine peptidase inhibitor Kazal type 5,Disease,
ORPHA:119844,sepiapterin reductase,Disease,
ORPHA:119846,"spectrin alpha, erythrocytic 1",Disease,
ORPHA:119849,"spectrin beta, erythrocytic",Disease,
ORPHA:119851,"spectrin beta, non-erythrocytic 2",Disease,
ORPHA:119854,serine palmitoyltransferase long chain base subunit 1,Disease,
ORPHA:119860,steroid 5 alpha-reductase 2,Disease,
ORPHA:119862,sushi repeat containing protein X-linked 2,Disease,
ORPHA:119865,sex determining region Y,Disease,
ORPHA:119868,SS18 subunit of BAF chromatin remodeling complex,Disease,
ORPHA:119874,SSX family member 1,Disease,
ORPHA:119876,steroidogenic acute regulatory protein,Disease,
ORPHA:119879,signal transducer and activator of transcription 1,Disease,
ORPHA:119882,signal transducer and activator of transcription 5B,Disease,
ORPHA:119884,serine/threonine kinase 11,Disease,
ORPHA:119888,steroid sulfatase,Disease,
ORPHA:119892,syntaxin 11,Disease,
ORPHA:119894,succinate-CoA ligase ADP-forming subunit beta,Disease,
ORPHA:119896,SUFU negative regulator of hedgehog signaling,Disease,
ORPHA:119899,sulfatase modifying factor 1,Disease,
ORPHA:1199,Esophageal atresia,Disease,
ORPHA:119902,sulfite oxidase,Disease,
ORPHA:119904,SURF1 cytochrome c oxidase assembly factor,Disease,
ORPHA:119906,synapsin I,Disease,
ORPHA:119908,T-box transcription factor T,Disease,
ORPHA:119910,tumor associated calcium signal transducer 2,Disease,
ORPHA:119916,"TAL bHLH transcription factor 1, erythroid differentiation factor",Disease,
ORPHA:119922,"transporter 2, ATP binding cassette subfamily B member",Disease,
ORPHA:119928,tyrosine aminotransferase,Disease,
ORPHA:119930,"tafazzin, phospholipid-lysophospholipid transacylase",Disease,
ORPHA:119938,tubulin folding cofactor E,Disease,
ORPHA:119944,transducin beta like 2,Disease,
ORPHA:119948,TATA-box binding protein,Disease,
ORPHA:119953,T-box transcription factor 1,Disease,
ORPHA:119955,T-box transcription factor 19,Disease,
ORPHA:119959,T-box transcription factor 22,Disease,
ORPHA:119961,T-box transcription factor 3,Disease,
ORPHA:119966,T-box transcription factor 4,Disease,
ORPHA:119968,T-box transcription factor 5,Disease,
ORPHA:119971,titin-cap,Disease,
ORPHA:119990,"T cell immune regulator 1, ATPase H+ transporting V0 subunit a3",Disease,
ORPHA:119999,transcobalamin 2,Disease,
ORPHA:120,NON RARE IN EUROPE: Pernicious anemia,Disease,
ORPHA:1200,Burn-McKeown syndrome,Disease,
ORPHA:120003,treacle ribosome biogenesis factor 1,Disease,
ORPHA:120006,tyrosyl-DNA phosphodiesterase 1,Disease,
ORPHA:120010,TEA domain transcription factor 1,Disease,
ORPHA:120015,tectorin alpha,Disease,
ORPHA:120020,TEK receptor tyrosine kinase,Disease,
ORPHA:120027,transferrin,Disease,
ORPHA:120029,transcription factor AP-2 beta,Disease,
ORPHA:120032,"transcription factor B1, mitochondrial",Disease,
ORPHA:120036,transcription factor binding to IGHM enhancer 3,Disease,
ORPHA:120039,trafficking from ER to golgi regulator,Disease,
ORPHA:120043,transferrin receptor 2,Disease,
ORPHA:120047,transforming growth factor beta 1,Disease,
ORPHA:120052,transforming growth factor beta 2,Disease,
ORPHA:120054,transforming growth factor beta 3,Disease,
ORPHA:120056,transforming growth factor beta induced,Disease,
ORPHA:120065,transforming growth factor beta receptor 1,Disease,
ORPHA:120069,transforming growth factor beta receptor 2,Disease,
ORPHA:120072,TGFB induced factor homeobox 1,Disease,
ORPHA:120076,transglutaminase 1,Disease,
ORPHA:120083,transglutaminase 5,Disease,
ORPHA:120086,tyrosine hydroxylase,Disease,
ORPHA:120088,thrombomodulin,Disease,
ORPHA:120091,thrombopoietin,Disease,
ORPHA:1201,Small bowel atresia,Disease,
ORPHA:120101,thyroid hormone receptor beta,Disease,
ORPHA:120107,translocase of inner mitochondrial membrane 8A,Disease,
ORPHA:120112,TIMP metallopeptidase inhibitor 3,Disease,
ORPHA:120120,thymidine kinase 2,Disease,
ORPHA:120130,transmembrane channel like 1,Disease,
ORPHA:120137,anoctamin 5,Disease,
ORPHA:120140,transmembrane protein 67,Disease,
ORPHA:120145,transmembrane inner ear,Disease,
ORPHA:120148,transmembrane serine protease 3,Disease,
ORPHA:120160,TNF receptor superfamily member 11a,Disease,
ORPHA:120164,TNF receptor superfamily member 11b,Disease,
ORPHA:120169,TNF receptor superfamily member 13B,Disease,
ORPHA:120173,TNF receptor superfamily member 1A,Disease,
ORPHA:120182,"troponin I2, fast skeletal type",Disease,
ORPHA:120184,"troponin I3, cardiac type",Disease,
ORPHA:120188,"troponin T1, slow skeletal type",Disease,
ORPHA:120190,"troponin T2, cardiac type",Disease,
ORPHA:120192,"troponin T3, fast skeletal type",Disease,
ORPHA:120194,tenascin XB,Disease,
ORPHA:1202,Larynx atresia,Disease,
ORPHA:120201,torsin family 1 member A,Disease,
ORPHA:120204,tumor protein p53,Disease,
ORPHA:120207,tumor protein p63,Disease,
ORPHA:120218,triosephosphate isomerase 1,Disease,
ORPHA:120220,tropomyosin 1,Disease,
ORPHA:120223,tropomyosin 2,Disease,
ORPHA:120227,tropomyosin 3,Disease,
ORPHA:120233,thyroid peroxidase,Disease,
ORPHA:120236,tripeptidyl peptidase 1,Disease,
ORPHA:120239,"translocated promoter region, nuclear basket protein",Disease,
ORPHA:120241,trafficking protein particle complex subunit 2,Disease,
ORPHA:120249,triggering receptor expressed on myeloid cells 2,Disease,
ORPHA:120255,three prime repair exonuclease 1,Disease,
ORPHA:120259,thyrotropin releasing hormone,Disease,
ORPHA:120261,thyrotropin releasing hormone receptor,Disease,
ORPHA:120263,tripartite motif containing 24,Disease,
ORPHA:120269,tripartite motif containing 27,Disease,
ORPHA:120273,tripartite motif containing 32,Disease,
ORPHA:120279,tripartite motif containing 33,Disease,
ORPHA:120289,tripartite motif containing 37,Disease,
ORPHA:120293,tRNA mitochondrial 2-thiouridylase,Disease,
ORPHA:120298,transient receptor potential cation channel subfamily C member 6,Disease,
ORPHA:1203,Duodenal atresia,Disease,
ORPHA:120301,transient receptor potential cation channel subfamily M member 6,Disease,
ORPHA:120307,transcriptional repressor GATA binding 1,Disease,
ORPHA:120309,TSC complex subunit 1,Disease,
ORPHA:120315,TSC complex subunit 2,Disease,
ORPHA:120320,thyroid stimulating hormone receptor,Disease,
ORPHA:120323,tetratricopeptide repeat domain 8,Disease,
ORPHA:120326,titin,Disease,
ORPHA:120334,alpha tocopherol transfer protein,Disease,
ORPHA:120337,transthyretin,Disease,
ORPHA:120341,TUB like protein 1,Disease,
ORPHA:120345,twist family bHLH transcription factor 1,Disease,
ORPHA:120353,tyrosinase,Disease,
ORPHA:120356,transmembrane immune signaling adaptor TYROBP,Disease,
ORPHA:120361,tyrosinase related protein 1,Disease,
ORPHA:120365,ubiquitin protein ligase E3A,Disease,
ORPHA:120373,ubiquitin protein ligase E3 component n-recognin 1,Disease,
ORPHA:120375,ubiquitin C-terminal hydrolase L1,Disease,
ORPHA:120380,UDP glucuronosyltransferase family 1 member A1,Disease,
ORPHA:120412,uromodulin,Disease,
ORPHA:120414,uridine monophosphate synthetase,Disease,
ORPHA:120416,unc-13 homolog D,Disease,
ORPHA:120419,unc-93B1 regulator of TLR signaling,Disease,
ORPHA:120421,uracil DNA glycosylase,Disease,
ORPHA:120426,beta-ureidopropionase 1,Disease,
ORPHA:120429,uroporphyrinogen decarboxylase,Disease,
ORPHA:120431,uroporphyrinogen III synthase,Disease,
ORPHA:120433,USH1 protein network component harmonin,Disease,
ORPHA:120442,USH1 protein network component sans,Disease,
ORPHA:120447,usherin,Disease,
ORPHA:120450,ubiquitin specific peptidase 9 Y-linked,Disease,
ORPHA:120453,VAMP associated protein B and C,Disease,
ORPHA:120457,versican,Disease,
ORPHA:120461,valosin containing protein,Disease,
ORPHA:120464,vitamin D receptor,Disease,
ORPHA:120467,von Hippel-Lindau tumor suppressor,Disease,
ORPHA:120470,very low density lipoprotein receptor,Disease,
ORPHA:120472,vacuolar protein sorting 13 homolog A,Disease,
ORPHA:120476,vacuolar protein sorting 13 homolog B,Disease,
ORPHA:120480,VPS33B late endosome and lysosome associated,Disease,
ORPHA:120483,visual system homeobox 1,Disease,
ORPHA:120487,von Willebrand factor,Disease,
ORPHA:120490,WASP actin nucleation promoting factor,Disease,
ORPHA:1205,Mitral atresia,Disease,
ORPHA:120514,wolframin ER transmembrane glycoprotein,Disease,
ORPHA:120521,nuclear receptor binding SET domain protein 2,Disease,
ORPHA:120525,negative elongation factor complex member A,Disease,
ORPHA:120528,cellular communication network factor 6,Disease,
ORPHA:120531,WNK lysine deficient protein kinase 1,Disease,
ORPHA:120534,WNK lysine deficient protein kinase 4,Disease,
ORPHA:120537,Wnt family member 3,Disease,
ORPHA:120540,Wnt family member 4,Disease,
ORPHA:120543,Wnt family member 7A,Disease,
ORPHA:120545,WRN RecQ like helicase,Disease,
ORPHA:120549,WT1 transcription factor,Disease,
ORPHA:120554,WW domain containing oxidoreductase,Disease,
ORPHA:120558,xanthine dehydrogenase,Disease,
ORPHA:120562,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",Disease,
ORPHA:120567,"XPA, DNA damage recognition and repair factor",Disease,
ORPHA:120571,"XPC complex subunit, DNA damage recognition and repair factor",Disease,
ORPHA:120579,zeta chain of T-cell receptor associated protein kinase 70,Disease,
ORPHA:120584,zinc finger E-box binding homeobox 1,Disease,
ORPHA:120593,zinc finger E-box binding homeobox 2,Disease,
ORPHA:120598,"zinc finger protein, FOG family member 2",Disease,
ORPHA:120606,Zic family zinc finger 1,Disease,
ORPHA:120610,Zic family zinc finger 2,Disease,
ORPHA:120613,Zic family zinc finger 3,Disease,
ORPHA:120618,Zic family zinc finger 4,Disease,
ORPHA:120620,zinc metallopeptidase STE24,Disease,
ORPHA:120625,claudin 16,Disease,
ORPHA:120628,claudin 19,Disease,
ORPHA:120630,CAP-Gly domain containing linker protein 2,Disease,
ORPHA:120638,"CLN3 lysosomal/endosomal transmembrane protein, battenin",Disease,
ORPHA:120641,CLN5 lysosomal BMP synthase,Disease,
ORPHA:120643,CLN6 transmembrane ER protein,Disease,
ORPHA:120648,CLN8 transmembrane ER and ERGIC protein,Disease,
ORPHA:120653,clarin 1,Disease,
ORPHA:120657,CCHC-type zinc finger nucleic acid binding protein,Disease,
ORPHA:120664,cyclic nucleotide gated channel subunit alpha 1,Disease,
